antecedents,consequents,support,confidence
"frozenset({'서양란', '야생화'})",frozenset({'선인장'}),0.000361468,0.222222222
frozenset({'선인장'}),"frozenset({'서양란', '야생화'})",0.000361468,0.026315789
frozenset({'야생화'}),"frozenset({'선인장', '서양란'})",0.000361468,0.004494382
frozenset({'서양란'}),"frozenset({'선인장', '야생화'})",0.000361468,0.017094017
"frozenset({'다육', '동양란'})",frozenset({'서양란'}),0.000361468,0.5
"frozenset({'다육', '서양란'})",frozenset({'동양란'}),0.000361468,0.333333333
"frozenset({'서양란', '동양란'})",frozenset({'다육'}),0.000361468,0.333333333
frozenset({'다육'}),"frozenset({'서양란', '동양란'})",0.000361468,0.010526316
frozenset({'동양란'}),"frozenset({'다육', '서양란'})",0.000361468,0.1
frozenset({'서양란'}),"frozenset({'다육', '동양란'})",0.000361468,0.017094017
"frozenset({'영양제/살균제', '공기정화식물'})",frozenset({'인테리어식물'}),0.000361468,0.25
"frozenset({'인테리어식물', '공기정화식물'})",frozenset({'영양제/살균제'}),0.000361468,0.019047619
"frozenset({'인테리어식물', '영양제/살균제'})",frozenset({'공기정화식물'}),0.000361468,0.2
frozenset({'공기정화식물'}),"frozenset({'인테리어식물', '영양제/살균제'})",0.000361468,0.003724395
frozenset({'영양제/살균제'}),"frozenset({'인테리어식물', '공기정화식물'})",0.000361468,0.025
frozenset({'인테리어식물'}),"frozenset({'영양제/살균제', '공기정화식물'})",0.000361468,0.004140787
"frozenset({'완제품', '공기정화식물'})",frozenset({'야생화'}),0.000361468,0.25
"frozenset({'야생화', '공기정화식물'})",frozenset({'완제품'}),0.000361468,0.02173913
"frozenset({'완제품', '야생화'})",frozenset({'공기정화식물'}),0.000361468,0.4
frozenset({'공기정화식물'}),"frozenset({'완제품', '야생화'})",0.000361468,0.003724395
frozenset({'완제품'}),"frozenset({'야생화', '공기정화식물'})",0.000361468,0.046511628
frozenset({'야생화'}),"frozenset({'완제품', '공기정화식물'})",0.000361468,0.004494382
"frozenset({'완제품', '공기정화식물'})",frozenset({'기타원예'}),0.000361468,0.25
"frozenset({'기타원예', '공기정화식물'})",frozenset({'완제품'}),0.000361468,0.5
"frozenset({'기타원예', '완제품'})",frozenset({'공기정화식물'}),0.000361468,0.666666667
frozenset({'공기정화식물'}),"frozenset({'기타원예', '완제품'})",0.000361468,0.003724395
frozenset({'완제품'}),"frozenset({'기타원예', '공기정화식물'})",0.000361468,0.046511628
frozenset({'기타원예'}),"frozenset({'완제품', '공기정화식물'})",0.000361468,0.012195122
"frozenset({'공중식물', '공기정화식물'})",frozenset({'화분'}),0.000361468,0.040816327
"frozenset({'화분', '공기정화식물'})",frozenset({'공중식물'}),0.000361468,0.166666667
"frozenset({'공중식물', '화분'})",frozenset({'공기정화식물'}),0.000361468,1
frozenset({'공기정화식물'}),"frozenset({'공중식물', '화분'})",0.000361468,0.003724395
frozenset({'공중식물'}),"frozenset({'화분', '공기정화식물'})",0.000361468,0.010362694
frozenset({'화분'}),"frozenset({'공중식물', '공기정화식물'})",0.000361468,0.009478673
"frozenset({'공중식물', '공기정화식물'})",frozenset({'특가세일'}),0.000361468,0.040816327
"frozenset({'특가세일', '공기정화식물'})",frozenset({'공중식물'}),0.000361468,0.08
"frozenset({'공중식물', '특가세일'})",frozenset({'공기정화식물'}),0.000361468,0.222222222
frozenset({'공기정화식물'}),"frozenset({'공중식물', '특가세일'})",0.000361468,0.003724395
frozenset({'공중식물'}),"frozenset({'특가세일', '공기정화식물'})",0.000361468,0.010362694
frozenset({'특가세일'}),"frozenset({'공중식물', '공기정화식물'})",0.000361468,0.005390836
"frozenset({'야생화', '공기정화식물'})",frozenset({'특가세일'}),0.000361468,0.02173913
"frozenset({'특가세일', '공기정화식물'})",frozenset({'야생화'}),0.000361468,0.08
"frozenset({'야생화', '특가세일'})",frozenset({'공기정화식물'}),0.000361468,0.153846154
frozenset({'공기정화식물'}),"frozenset({'야생화', '특가세일'})",0.000361468,0.003724395
frozenset({'야생화'}),"frozenset({'특가세일', '공기정화식물'})",0.000361468,0.004494382
frozenset({'특가세일'}),"frozenset({'야생화', '공기정화식물'})",0.000361468,0.005390836
"frozenset({'기타원예', '공기정화식물'})",frozenset({'야생화'}),0.000361468,0.5
"frozenset({'야생화', '공기정화식물'})",frozenset({'기타원예'}),0.000361468,0.02173913
"frozenset({'기타원예', '야생화'})",frozenset({'공기정화식물'}),0.000361468,0.285714286
frozenset({'공기정화식물'}),"frozenset({'기타원예', '야생화'})",0.000361468,0.003724395
frozenset({'기타원예'}),"frozenset({'야생화', '공기정화식물'})",0.000361468,0.012195122
frozenset({'야생화'}),"frozenset({'기타원예', '공기정화식물'})",0.000361468,0.004494382
"frozenset({'선인장', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.000361468,0.111111111
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'선인장'}),0.000361468,0.054054054
"frozenset({'흙/마사/스톤', '선인장'})",frozenset({'공기정화식물'}),0.000361468,0.4
frozenset({'공기정화식물'}),"frozenset({'흙/마사/스톤', '선인장'})",0.000361468,0.003724395
frozenset({'선인장'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.000361468,0.026315789
frozenset({'흙/마사/스톤'}),"frozenset({'선인장', '공기정화식물'})",0.000361468,0.004524887
"frozenset({'수생/식충/과실수', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.000361468,0.105263158
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'수생/식충/과실수'}),0.000361468,0.054054054
"frozenset({'흙/마사/스톤', '수생/식충/과실수'})",frozenset({'공기정화식물'}),0.000361468,0.5
frozenset({'공기정화식물'}),"frozenset({'흙/마사/스톤', '수생/식충/과실수'})",0.000361468,0.003724395
frozenset({'수생/식충/과실수'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.000361468,0.026315789
frozenset({'흙/마사/스톤'}),"frozenset({'수생/식충/과실수', '공기정화식물'})",0.000361468,0.004524887
"frozenset({'수생/식충/과실수', '공기정화식물'})",frozenset({'묘목/조경/관목'}),0.000361468,0.105263158
"frozenset({'묘목/조경/관목', '공기정화식물'})",frozenset({'수생/식충/과실수'}),0.000361468,0.285714286
"frozenset({'묘목/조경/관목', '수생/식충/과실수'})",frozenset({'공기정화식물'}),0.000361468,0.5
frozenset({'공기정화식물'}),"frozenset({'묘목/조경/관목', '수생/식충/과실수'})",0.000361468,0.003724395
frozenset({'수생/식충/과실수'}),"frozenset({'묘목/조경/관목', '공기정화식물'})",0.000361468,0.026315789
frozenset({'묘목/조경/관목'}),"frozenset({'수생/식충/과실수', '공기정화식물'})",0.000361468,0.017094017
"frozenset({'수생/식충/과실수', '공기정화식물'})",frozenset({'특가세일'}),0.000361468,0.105263158
"frozenset({'특가세일', '공기정화식물'})",frozenset({'수생/식충/과실수'}),0.000361468,0.08
"frozenset({'수생/식충/과실수', '특가세일'})",frozenset({'공기정화식물'}),0.000361468,0.5
frozenset({'공기정화식물'}),"frozenset({'수생/식충/과실수', '특가세일'})",0.000361468,0.003724395
frozenset({'수생/식충/과실수'}),"frozenset({'특가세일', '공기정화식물'})",0.000361468,0.026315789
frozenset({'특가세일'}),"frozenset({'수생/식충/과실수', '공기정화식물'})",0.000361468,0.005390836
"frozenset({'다육', '공기정화식물'})",frozenset({'화분'}),0.000361468,0.042553191
"frozenset({'화분', '공기정화식물'})",frozenset({'다육'}),0.000361468,0.166666667
"frozenset({'다육', '화분'})",frozenset({'공기정화식물'}),0.000361468,0.5
frozenset({'공기정화식물'}),"frozenset({'다육', '화분'})",0.000361468,0.003724395
frozenset({'다육'}),"frozenset({'화분', '공기정화식물'})",0.000361468,0.010526316
frozenset({'화분'}),"frozenset({'다육', '공기정화식물'})",0.000361468,0.009478673
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'화분'}),0.000361468,0.054054054
"frozenset({'화분', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.000361468,0.166666667
"frozenset({'흙/마사/스톤', '화분'})",frozenset({'공기정화식물'}),0.000361468,0.046511628
frozenset({'공기정화식물'}),"frozenset({'흙/마사/스톤', '화분'})",0.000361468,0.003724395
frozenset({'흙/마사/스톤'}),"frozenset({'화분', '공기정화식물'})",0.000361468,0.004524887
frozenset({'화분'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.000361468,0.009478673
"frozenset({'수입식물', '공기정화식물'})",frozenset({'묘목/조경/관목'}),0.000361468,0.025
"frozenset({'묘목/조경/관목', '공기정화식물'})",frozenset({'수입식물'}),0.000361468,0.285714286
"frozenset({'수입식물', '묘목/조경/관목'})",frozenset({'공기정화식물'}),0.000361468,0.5
frozenset({'공기정화식물'}),"frozenset({'수입식물', '묘목/조경/관목'})",0.000361468,0.003724395
frozenset({'수입식물'}),"frozenset({'묘목/조경/관목', '공기정화식물'})",0.000361468,0.006578947
frozenset({'묘목/조경/관목'}),"frozenset({'수입식물', '공기정화식물'})",0.000361468,0.017094017
"frozenset({'수입식물', '공기정화식물'})",frozenset({'특가세일'}),0.000361468,0.025
"frozenset({'특가세일', '공기정화식물'})",frozenset({'수입식물'}),0.000361468,0.08
"frozenset({'수입식물', '특가세일'})",frozenset({'공기정화식물'}),0.000361468,0.285714286
frozenset({'공기정화식물'}),"frozenset({'수입식물', '특가세일'})",0.000361468,0.003724395
frozenset({'수입식물'}),"frozenset({'특가세일', '공기정화식물'})",0.000361468,0.006578947
frozenset({'특가세일'}),"frozenset({'수입식물', '공기정화식물'})",0.000361468,0.005390836
"frozenset({'모종', '공기정화식물'})",frozenset({'화분'}),0.000361468,0.25
"frozenset({'화분', '공기정화식물'})",frozenset({'모종'}),0.000361468,0.166666667
"frozenset({'화분', '모종'})",frozenset({'공기정화식물'}),0.000361468,0.133333333
frozenset({'공기정화식물'}),"frozenset({'화분', '모종'})",0.000361468,0.003724395
frozenset({'모종'}),"frozenset({'화분', '공기정화식물'})",0.000361468,0.022222222
frozenset({'화분'}),"frozenset({'모종', '공기정화식물'})",0.000361468,0.009478673
"frozenset({'기타원예', '공기정화식물'})",frozenset({'특가세일'}),0.000361468,0.5
"frozenset({'특가세일', '공기정화식물'})",frozenset({'기타원예'}),0.000361468,0.08
"frozenset({'기타원예', '특가세일'})",frozenset({'공기정화식물'}),0.000361468,1
frozenset({'공기정화식물'}),"frozenset({'기타원예', '특가세일'})",0.000361468,0.003724395
frozenset({'기타원예'}),"frozenset({'특가세일', '공기정화식물'})",0.000361468,0.012195122
frozenset({'특가세일'}),"frozenset({'기타원예', '공기정화식물'})",0.000361468,0.005390836
"frozenset({'다육', '인테리어식물'})",frozenset({'완제품'}),0.000361468,0.076923077
"frozenset({'완제품', '인테리어식물'})",frozenset({'다육'}),0.000361468,0.4
"frozenset({'다육', '완제품'})",frozenset({'인테리어식물'}),0.000361468,0.666666667
frozenset({'인테리어식물'}),"frozenset({'다육', '완제품'})",0.000361468,0.004140787
frozenset({'다육'}),"frozenset({'완제품', '인테리어식물'})",0.000361468,0.010526316
frozenset({'완제품'}),"frozenset({'다육', '인테리어식물'})",0.000361468,0.046511628
"frozenset({'완제품', '특가세일'})",frozenset({'인테리어식물'}),0.000361468,0.5
"frozenset({'인테리어식물', '특가세일'})",frozenset({'완제품'}),0.000361468,0.054054054
"frozenset({'완제품', '인테리어식물'})",frozenset({'특가세일'}),0.000361468,0.4
frozenset({'특가세일'}),"frozenset({'완제품', '인테리어식물'})",0.000361468,0.005390836
frozenset({'완제품'}),"frozenset({'인테리어식물', '특가세일'})",0.000361468,0.046511628
frozenset({'인테리어식물'}),"frozenset({'완제품', '특가세일'})",0.000361468,0.004140787
"frozenset({'공중식물', '인테리어식물'})",frozenset({'화분'}),0.000361468,0.054054054
"frozenset({'인테리어식물', '화분'})",frozenset({'공중식물'}),0.000361468,0.133333333
"frozenset({'공중식물', '화분'})",frozenset({'인테리어식물'}),0.000361468,1
frozenset({'인테리어식물'}),"frozenset({'공중식물', '화분'})",0.000361468,0.004140787
frozenset({'공중식물'}),"frozenset({'인테리어식물', '화분'})",0.000361468,0.010362694
frozenset({'화분'}),"frozenset({'공중식물', '인테리어식물'})",0.000361468,0.009478673
"frozenset({'인테리어식물', '선인장'})",frozenset({'수생/식충/과실수'}),0.000361468,0.181818182
"frozenset({'인테리어식물', '수생/식충/과실수'})",frozenset({'선인장'}),0.000361468,0.1
"frozenset({'수생/식충/과실수', '선인장'})",frozenset({'인테리어식물'}),0.000361468,0.666666667
frozenset({'인테리어식물'}),"frozenset({'수생/식충/과실수', '선인장'})",0.000361468,0.004140787
frozenset({'선인장'}),"frozenset({'인테리어식물', '수생/식충/과실수'})",0.000361468,0.026315789
frozenset({'수생/식충/과실수'}),"frozenset({'인테리어식물', '선인장'})",0.000361468,0.026315789
"frozenset({'인테리어식물', '선인장'})",frozenset({'수입식물'}),0.000361468,0.181818182
"frozenset({'수입식물', '인테리어식물'})",frozenset({'선인장'}),0.000361468,0.055555556
"frozenset({'수입식물', '선인장'})",frozenset({'인테리어식물'}),0.000361468,0.2
frozenset({'인테리어식물'}),"frozenset({'수입식물', '선인장'})",0.000361468,0.004140787
frozenset({'선인장'}),"frozenset({'수입식물', '인테리어식물'})",0.000361468,0.026315789
frozenset({'수입식물'}),"frozenset({'인테리어식물', '선인장'})",0.000361468,0.006578947
"frozenset({'인테리어식물', '수생/식충/과실수'})",frozenset({'묘목/조경/관목'}),0.000361468,0.1
"frozenset({'묘목/조경/관목', '인테리어식물'})",frozenset({'수생/식충/과실수'}),0.000361468,0.1
"frozenset({'묘목/조경/관목', '수생/식충/과실수'})",frozenset({'인테리어식물'}),0.000361468,0.5
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '수생/식충/과실수'})",0.000361468,0.004140787
frozenset({'수생/식충/과실수'}),"frozenset({'묘목/조경/관목', '인테리어식물'})",0.000361468,0.026315789
frozenset({'묘목/조경/관목'}),"frozenset({'인테리어식물', '수생/식충/과실수'})",0.000361468,0.017094017
